profile_id,predicted_list
8802,"[125, 65, 124, 241, 127, 2472, 190, 347, 339, 1880, 381, 126, 55, 2469, 2054, 425, 50, 2029, 51, 329, 380, 2082, 383, 2524, 364]"
8803,"[19, 16, 18, 17, 15, 38, 39, 225, 224, 232, 136, 967, 4021, 230, 4020, 40, 229, 41, 42, 44, 1910, 45, 228, 43, 46]"
8806,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
8809,"[125, 65, 124, 241, 127, 2472, 190, 347, 339, 1880, 381, 126, 55, 2469, 2054, 425, 50, 2029, 51, 329, 380, 2082, 383, 2524, 364]"
8811,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
8812,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
8813,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
8816,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
8818,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
8823,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
8824,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
8825,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
8828,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
8830,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
8831,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
8836,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
8842,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
8844,"[4569, 190, 124, 1430, 125, 241, 303, 339, 393, 3983, 3986, 52, 329, 357, 379, 420, 7624, 127, 416, 417, 1880, 7891, 7894, 128, 129]"
8854,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
8856,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
8861,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
8862,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
8865,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
8868,"[11052, 1880, 4057, 190, 125, 38, 64, 124, 370, 383, 2054, 9820, 12087, 59, 65, 127, 188, 241, 348, 476, 2020, 2189, 3762, 4738, 6271]"
8878,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
8885,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
8886,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
8887,"[19, 16, 18, 17, 15, 38, 39, 225, 224, 232, 136, 967, 4021, 230, 4020, 40, 229, 41, 42, 44, 1910, 45, 228, 43, 46]"
8891,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
8892,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
8894,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
8898,"[19, 16, 18, 17, 15, 38, 39, 225, 224, 232, 136, 967, 4021, 230, 4020, 40, 229, 41, 42, 44, 1910, 45, 228, 43, 46]"
8899,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
8901,"[228, 124, 347, 125, 241, 65, 339, 190, 3502, 1880, 1047, 127, 2054, 329, 2191, 3501, 2641, 383, 1203, 380, 1881, 2184, 369, 55, 2492]"
8902,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
8908,"[19, 16, 18, 17, 15, 38, 39, 225, 224, 232, 136, 967, 4021, 230, 4020, 40, 229, 41, 42, 44, 1910, 45, 228, 43, 46]"
8915,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
8916,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
8920,"[228, 124, 347, 125, 241, 65, 339, 190, 3502, 1880, 1047, 127, 2054, 329, 2191, 3501, 2641, 383, 1203, 380, 1881, 2184, 369, 55, 2492]"
8921,"[4569, 190, 124, 1430, 125, 241, 303, 339, 393, 3983, 3986, 52, 329, 357, 379, 420, 7624, 127, 416, 417, 1880, 7891, 7894, 128, 129]"
8922,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
8923,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
8925,"[19, 16, 18, 17, 15, 38, 39, 225, 224, 232, 136, 967, 4021, 230, 4020, 40, 229, 41, 42, 44, 1910, 45, 228, 43, 46]"
8932,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
8934,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
8937,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
8938,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
8944,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
8946,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
8947,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
8952,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
8954,"[125, 65, 124, 241, 127, 2472, 190, 347, 339, 1880, 381, 126, 55, 2469, 2054, 425, 50, 2029, 51, 329, 380, 2082, 383, 2524, 364]"
8960,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
8962,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
8966,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
8968,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
8977,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
8980,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
8988,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
8996,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
8999,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
9002,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
9015,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
9023,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
9028,"[228, 124, 347, 125, 241, 65, 339, 190, 3502, 1880, 1047, 127, 2054, 329, 2191, 3501, 2641, 383, 1203, 380, 1881, 2184, 369, 55, 2492]"
9034,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
9035,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
9037,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
9044,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
9045,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
9046,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
9047,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
9050,"[125, 55, 124, 190, 241, 339, 65, 2502, 1880, 2559, 505, 543, 127, 329, 536, 2082, 2348, 6271, 469, 2054, 2472, 50, 545, 2062, 2189]"
9055,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
9056,"[19, 16, 18, 17, 15, 38, 39, 225, 224, 232, 136, 967, 4021, 230, 4020, 40, 229, 41, 42, 44, 1910, 45, 228, 43, 46]"
9072,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
9076,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
9081,"[228, 124, 347, 125, 241, 65, 339, 190, 3502, 1880, 1047, 127, 2054, 329, 2191, 3501, 2641, 383, 1203, 380, 1881, 2184, 369, 55, 2492]"
9083,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
9086,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
9089,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
9093,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
9095,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
9098,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
9108,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
9113,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
9117,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
9118,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
9120,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
9122,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
9124,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
9126,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
9127,"[228, 124, 347, 125, 241, 65, 339, 190, 3502, 1880, 1047, 127, 2054, 329, 2191, 3501, 2641, 383, 1203, 380, 1881, 2184, 369, 55, 2492]"
9128,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
9139,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
9150,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
9151,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
9160,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
9161,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
9163,"[228, 124, 347, 125, 241, 65, 339, 190, 3502, 1880, 1047, 127, 2054, 329, 2191, 3501, 2641, 383, 1203, 380, 1881, 2184, 369, 55, 2492]"
9168,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
9171,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
9177,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
9178,"[4569, 190, 124, 1430, 125, 241, 303, 339, 393, 3983, 3986, 52, 329, 357, 379, 420, 7624, 127, 416, 417, 1880, 7891, 7894, 128, 129]"
9181,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
9189,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
9191,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
9193,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
9194,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
9204,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
9208,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
9217,"[16, 15, 67, 18, 224, 17, 241, 38, 19, 178, 410, 856, 407, 409, 225, 406, 408, 39, 124, 959, 50, 125, 228, 3501, 136]"
9221,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
9222,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
9223,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
9231,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
9233,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
9236,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
9239,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
9240,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
9244,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
9245,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
9253,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
9254,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
9258,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
9267,"[124, 125, 65, 190, 339, 1880, 127, 241, 329, 188, 347, 126, 3470, 55, 16, 2472, 51, 2029, 50, 12901, 2469, 15, 423, 956, 364]"
9269,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
9274,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
9292,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
9294,"[19, 16, 18, 17, 15, 38, 39, 225, 224, 232, 136, 967, 4021, 230, 4020, 40, 229, 41, 42, 44, 1910, 45, 228, 43, 46]"
9295,"[124, 65, 13475, 125, 190, 12709, 339, 241, 12690, 127, 16, 491, 12710, 12733, 126, 2044, 2029, 2373, 13503, 12757, 12769, 13486, 424, 441, 505]"
9300,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
9301,"[16, 15, 19, 17, 18, 38, 39, 224, 225, 67, 136, 232, 230, 981, 1584, 228, 3502, 489, 416, 40, 186, 1299, 42, 41, 406]"
9303,"[16, 19, 15, 224, 17, 18, 38, 406, 67, 410, 225, 39, 1048, 409, 411, 228, 408, 407, 229, 136, 230, 232, 3502, 1047, 40]"
9307,"[228, 124, 347, 125, 241, 65, 339, 190, 3502, 1880, 1047, 127, 2054, 329, 2191, 3501, 2641, 383, 1203, 380, 1881, 2184, 369, 55, 2492]"
9309,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
9314,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
9315,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
9317,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
9319,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
9322,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
9323,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
9331,"[16, 15, 67, 18, 224, 17, 241, 38, 19, 178, 410, 856, 407, 409, 225, 406, 408, 39, 124, 959, 50, 125, 228, 3501, 136]"
9332,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
9333,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
9337,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
9341,"[228, 124, 347, 125, 241, 65, 339, 190, 3502, 1880, 1047, 127, 2054, 329, 2191, 3501, 2641, 383, 1203, 380, 1881, 2184, 369, 55, 2492]"
9344,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
9354,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
9355,"[6684, 16, 15, 124, 38, 19, 188, 241, 3283, 3700, 18, 224, 17, 1880, 125, 329, 65, 347, 56, 36, 2192, 2207, 1583, 67, 2202]"
9357,"[16, 15, 67, 18, 224, 17, 241, 38, 19, 178, 410, 856, 407, 409, 225, 406, 408, 39, 124, 959, 50, 125, 228, 3501, 136]"
9368,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
9369,"[3502, 16, 19, 1047, 3501, 2641, 17, 18, 1211, 15, 845, 703, 842, 848, 850, 847, 846, 976, 843, 844, 849, 38, 1999, 225, 39]"
9370,"[124, 19, 16, 65, 126, 125, 424, 18, 339, 190, 241, 380, 347, 1880, 17, 127, 329, 15, 476, 1888, 428, 2373, 1203, 188, 441]"
9372,"[16, 15, 67, 18, 224, 17, 241, 38, 19, 178, 410, 856, 407, 409, 225, 406, 408, 39, 124, 959, 50, 125, 228, 3501, 136]"
9373,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
9375,"[1880, 125, 16, 124, 347, 241, 65, 339, 190, 188, 329, 15, 176, 2054, 55, 127, 381, 18, 59, 1425, 38, 2023, 126, 383, 19]"
9382,"[13092, 15213, 15214, 11589, 4872, 15215, 124, 339, 505, 16, 14631, 65, 329, 2044, 190, 491, 241, 2031, 2623, 441, 416, 492, 38, 426, 15222]"
9394,"[16, 124, 15, 125, 19, 65, 339, 18, 17, 38, 241, 329, 347, 1880, 380, 127, 190, 67, 126, 4325, 56, 148, 364, 2373, 1425]"
9398,"[16, 15, 19, 38, 124, 18, 224, 17, 67, 1880, 107, 347, 188, 36, 128, 125, 105, 102, 225, 380, 136, 1402, 1999, 106, 612]"
9404,"[125, 124, 65, 339, 1880, 329, 190, 241, 127, 12377, 126, 347, 55, 2348, 1203, 2054, 50, 16, 2029, 2469, 2524, 423, 2335, 383, 949]"
9412,"[124, 125, 65, 190, 339, 188, 329, 16, 15, 126, 127, 1880, 347, 1402, 241, 19, 1425, 38, 50, 18, 51, 2376, 423, 364, 2029]"
